id;numCavite;indiceBSS;designationBSS;natureCavite;typeCavite;typeCaviteAppauvri;nomCavite;statut;confidentialite;raisonConfidentialite;organismeChxConfidentialite;reperageGeographique;positionnement;positionnementAppauvri;sourceCoordonnees;precisionXY;dateValidite;auteurDescription;dateMajCavite;lambertOuvrage;xOuvrage;yOuvrage;zOuvrage;xouvl2e;youvl2e;numInsee;commentaires;caviteAssociee;cUserSaisie;cDateSaisie;cUserModif;dateValidationSaisie;dateValidationDiffusion;userValidationSaisie;userValidationDiffusion;statutValidation;dangerosite;
"122747";"AQIAW0011536";;;"orifice naturel";"naturelle";"naturelle";"Grotte_de_Barelle_entrée_supérieure";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-16";;"2010-11-16";"5";"412542.550000";"1946348.600000";"48";"412543";"1946349";"33002";;;"gironde@brgm.fr";"2010-11-16";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123023";"AQIAW0011541";;;"orifice naturel";"naturelle";"naturelle";"Grotte_du_Bois_de_Benauge_aval";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-16";;"2010-11-16";"5";"392958.530000";"1966439.800000";"55";"392959";"1966440";"33008";;;"gironde@brgm.fr";"2010-11-16";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122750";"AQIAW0011544";;;"orifice naturel";"naturelle";"naturelle";"Grotte_du_Bois_de_Benauge_annexe";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-16";;"2010-11-16";"5";"393001.300000";"1966265.600000";"59";"393001";"1966266";"33008";;;"gironde@brgm.fr";"2010-11-16";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123014";"AQIAW0011545";;;"orifice naturel";"naturelle";"naturelle";"Grotte_des_Drindineyres";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-16";;"2010-11-16";"5";"394402.550000";"1966509.600000";"50";"394403";"1966510";"33008";;;"gironde@brgm.fr";"2010-11-16";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"3966";"AQIAW0011547";;;"orifice naturel";"naturelle";"naturelle";"Grotte_des_Gourdins";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-16";;"2010-11-16";"5";"418160.410000";"1974004.700000";"60";"418160";"1974005";"33020";;;"gironde@brgm.fr";"2010-11-16";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122753";"AQIAW0011549";;;"orifice naturel";"naturelle";"naturelle";"Grotte_du_Moulin_du_Ciron";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-16";;"2010-11-16";"5";"418207.640000";"1973397.300000";"65";"418208";"1973397";"33020";;;"gironde@brgm.fr";"2010-11-16";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123025";"AQIAW0011555";;;"orifice naturel";"naturelle";"naturelle";"Grotte_de_la_Segayre_emergence";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-16";;"2010-11-16";"5";"399842.570000";"1972406.200000";"41";"399843";"1972406";"33025";;;"gironde@brgm.fr";"2010-11-16";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123026";"AQIAW0011556";;;"orifice naturel";"naturelle";"naturelle";"Grotte_de_la_Segayre_nouvelle_entree";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-16";;"2010-11-16";"5";"399821.550000";"1973093.600000";"62";"399822";"1973094";"33025";;;"gironde@brgm.fr";"2010-11-16";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"4032";"AQIAW0011557";;;"orifice naturel";"naturelle";"naturelle";"Grotte_du_Tumulus";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-16";;"2010-11-16";"5";"400097.830000";"1971110.100000";"65";"400098";"1971110";"33025";;;"gironde@brgm.fr";"2010-11-16";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"121002";"AQIAW0011558";;;"orifice naturel";"naturelle";"naturelle";"Trou_des_Moustiques";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-16";;"2010-11-16";"5";"400502.410000";"1971344.600000";"62";"400502";"1971345";"33025";;;"gironde@brgm.fr";"2010-11-16";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"4033";"AQIAW0011559";;;"orifice naturel";"naturelle";"naturelle";"Grotte_des_Clusets_entree_ouest";"abandon";"public";;;"orifice visible";"centroide de commune";"centroide de commune";"carte au 1/25000";"0";"2010-11-16";;"2010-11-16";"5";"407834.100000";"1975323.000000";;"407834";"1975323";"33057";;;"gironde@brgm.fr";"2010-11-16";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"4034";"AQIAW0011560";;;"orifice naturel";"naturelle";"naturelle";"Grotte_de_la_Gamage";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-16";;"2010-11-16";"5";"406800.460000";"1974400.400000";"72";"406800";"1974400";"33057";;;"gironde@brgm.fr";"2010-11-16";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"4035";"AQIAW0011561";;;"orifice naturel";"naturelle";"naturelle";"Grotte_de_la_Mouleyre_1";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-16";;"2010-11-16";"5";"411130.240000";"1973900.100000";"70";"411130";"1973900";"33057";;;"gironde@brgm.fr";"2010-11-16";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"4036";"AQIAW0011562";;;"orifice naturel";"naturelle";"naturelle";"Grotte_de_la_Mouleyre_2";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-16";;"2010-11-16";"5";"411174.560000";"1974112.200000";"70";"411175";"1974112";"33057";;;"gironde@brgm.fr";"2010-11-16";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"4037";"AQIAW0011563";;;"orifice naturel";"naturelle";"naturelle";"Grotte_de_la_Tuile";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-16";;"2010-11-16";"5";"407205.170000";"1976167.800000";"50";"407205";"1976168";"33057";;;"gironde@brgm.fr";"2010-11-16";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123016";"AQIAW0011703";;;"orifice naturel";"naturelle";"naturelle";"Grotte_de_Lionet_emergence";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-22";;"2010-11-22";"5";"406900.880000";"1971815.800000";"55";"406901";"1971816";"33057";;;"gironde@brgm.fr";"2010-11-22";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122791";"AQIAW0011704";;;"orifice naturel";"naturelle";"naturelle";"Grotte_de_Lionet_entree_superieure";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-22";;"2010-11-22";"5";"406230.070000";"1975775.000000";"70";"406230";"1975775";"33057";;;"gironde@brgm.fr";"2010-11-22";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122792";"AQIAW0011705";;;"orifice naturel";"naturelle";"naturelle";"Grotte_de_Poussebourre_1";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-22";;"2010-11-22";"5";"408793.690000";"1975903.500000";"50";"408794";"1975904";"33057";;;"gironde@brgm.fr";"2010-11-22";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123017";"AQIAW0011706";;;"orifice naturel";"naturelle";"naturelle";"Grotte_de_Poussebourre_2";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-22";;"2010-11-22";"5";"408802.440000";"1975722.400000";"45";"408802";"1975722";"33057";;;"gironde@brgm.fr";"2010-11-22";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122793";"AQIAW0011707";;;"orifice naturel";"naturelle";"naturelle";"Grotte_du_Casque_entree";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-22";;"2010-11-22";"5";"408068.990000";"1975697.400000";"50";"408069";"1975697";"33057";;;"gironde@brgm.fr";"2010-11-22";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122994";"AQIAW0011709";;;"orifice naturel";"naturelle";"naturelle";"Grotte_du_Grand_Antoine_Aujey";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-22";;"2010-11-22";"5";"402099.820000";"1974442.100000";"70";"402100";"1974442";"33057";;;"gironde@brgm.fr";"2010-11-22";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123018";"AQIAW0011710";;;"orifice naturel";"naturelle";"naturelle";"Grotte_du_Grand_Antoine_Mingon";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-23";;"2010-11-23";"5";"405447.930000";"1974575.400000";"75";"405448";"1974575";"33057";;;"gironde@brgm.fr";"2010-11-23";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"4025";"AQIAW0011711";;;"orifice naturel";"naturelle";"naturelle";"Riviere_de_Villeseque_sortie_secours";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-23";;"2010-11-23";"5";"406290.280000";"1978027.200000";"60";"406290";"1978027";"33057";;;"gironde@brgm.fr";"2010-11-23";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"155977";"AQIAW0011712";;;"orifice naturel";"naturelle";"naturelle";"Ruisseau_Petite_Grange_emergence";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"10";"2010-11-23";;"2023-11-20";"7";"456428.480000";"6412487.000000";"52";"408702";"1977162";"33057";"Résurgence principale du cours d'eau souterrain, vue par CDS33 (2023). Cavité de 1,5 m de haut, 4 m de large et 10 m de long. Toit instable. Blocs de roches récents.";"";"gironde@brgm.fr";"2010-11-23";"a.fondin@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123035";"AQIAW0011742";;;"orifice naturel";"naturelle";"naturelle";"Trou_Palombiere";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-25";;"2010-11-25";"5";"406515.450000";"1973804.500000";"75";"406515";"1973805";"33057";;;"gironde@brgm.fr";"2010-11-25";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122794";"AQIAW0011743";;;"orifice naturel";"naturelle";"naturelle";"Trou_Cure_annexe1";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-25";;"2010-11-25";"5";"406470.880000";"1974122.700000";"61";"406471";"1974123";"33057";;;"gironde@brgm.fr";"2010-11-25";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122524";"AQIAW0011744";;;"orifice naturel";"naturelle";"naturelle";"Trou_Cure_annexe2";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-25";;"2010-11-25";"5";"406586.800000";"1974024.500000";"75";"406587";"1974025";"33057";;;"gironde@brgm.fr";"2010-11-25";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122525";"AQIAW0011745";;;"orifice naturel";"naturelle";"naturelle";"Trou_Cure_entree_inferieure";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-25";;"2010-11-25";"5";"406529.890000";"1974109.600000";"70";"406530";"1974110";"33057";;;"gironde@brgm.fr";"2010-11-25";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123036";"AQIAW0011746";;;"orifice naturel";"naturelle";"naturelle";"Trou_Cure_entree_superieure";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-25";;"2010-11-25";"5";"406475.870000";"1974117.700000";"75";"406476";"1974118";"33057";;;"gironde@brgm.fr";"2010-11-25";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123037";"AQIAW0011747";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Ermitage";"abandon";"public";;;"orifice visible";"centroide de commune";"centroide de commune";"carte au 1/25000";"0";"2010-11-25";;"2010-11-25";"5";"375405.100000";"1983611.000000";;"375405";"1983611";"33065";;;"gironde@brgm.fr";"2010-11-25";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123038";"AQIAW0011748";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Abbaye";"abandon";"public";;;"orifice visible";"centroide de commune";"centroide de commune";"carte au 1/25000";"0";"2010-11-25";;"2010-11-25";"5";"372713.000000";"2008427.000000";;"372713";"2008427";"33067";;;"gironde@brgm.fr";"2010-11-25";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123039";"AQIAW0011749";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Chateau_Bouscaut";"abandon";"public";;;"orifice visible";"centroide de commune";"centroide de commune";"carte au 1/25000";"0";"2010-11-25";;"2010-11-25";"5";"372769.600000";"1975884.600000";;"372770";"1975885";"33080";;;"gironde@brgm.fr";"2010-11-25";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123040";"AQIAW0011750";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Carcanac";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-25";;"2010-11-25";"5";"379150.490000";"1974362.000000";"40";"379150";"1974362";"33084";;;"gironde@brgm.fr";"2010-11-25";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123041";"AQIAW0011751";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Chabanne";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-25";;"2010-11-25";"5";"379017.170000";"1974836.500000";"35";"379017";"1974837";"33084";;;"gironde@brgm.fr";"2010-11-25";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123042";"AQIAW0011752";;;"orifice naturel";"naturelle";"naturelle";"Grotte_La_Bastarade";"abandon";"public";;;"orifice visible";"centroide de commune";"centroide de commune";"carte au 1/25000";"0";"2010-11-25";;"2010-11-25";"5";"378094.500000";"1975061.100000";"34";"378095";"1975061";"33084";;;"gironde@brgm.fr";"2010-11-25";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123043";"AQIAW0011753";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Rambeau";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-25";;"2010-11-25";"5";"391612.470000";"1981469.500000";"64";"391612";"1981470";"33086";;;"gironde@brgm.fr";"2010-11-25";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123044";"AQIAW0011754";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Belier";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-25";;"2010-11-25";"5";"392047.720000";"1982145.200000";"40";"392048";"1982145";"33086";;;"gironde@brgm.fr";"2010-11-25";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123045";"AQIAW0011755";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Castelmoron";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-25";;"2010-11-25";"5";"413689.600000";"1967184.600000";"40";"413690";"1967185";"33103";;;"gironde@brgm.fr";"2010-11-25";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122527";"AQIAW0011757";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Rabiot_01";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-25";;"2010-11-25";"5";"413818.170000";"1968274.100000";"90";"413818";"1968274";"33112";;;"gironde@brgm.fr";"2010-11-25";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122528";"AQIAW0011758";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Rabiot_02";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-25";;"2010-11-25";"5";"414223.610000";"1968419.600000";"65";"414224";"1968420";"33112";;;"gironde@brgm.fr";"2010-11-25";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122530";"AQIAW0011760";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Chaudeborde_entree_nord";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-30";;"2010-11-30";"5";"416817.680000";"1969527.800000";"65";"416818";"1969528";"33117";;;"gironde@brgm.fr";"2010-11-30";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122531";"AQIAW0011761";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Chaudeborde_entree_ouest";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-30";;"2010-11-30";"5";"416704.560000";"1969489.000000";"65";"416705";"1969489";"33117";;;"gironde@brgm.fr";"2010-11-30";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122532";"AQIAW0011762";;;"orifice naturel";"naturelle";"naturelle";"Caverne_de_la_Mothe";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-30";;"2010-11-30";"5";"377429.590000";"1979977.000000";"30";"377430";"1979977";"33118";;;"gironde@brgm.fr";"2010-11-30";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122533";"AQIAW0011763";;;"orifice naturel";"naturelle";"naturelle";"Abri_Faustin";"abandon";"public";;;"orifice visible";"centroide de commune";"centroide de commune";"carte au 1/25000";"0";"2010-11-30";;"2010-11-30";"5";"400078.000000";"1974338.000000";;"400078";"1974338";"33121";;;"gironde@brgm.fr";"2010-11-30";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123064";"AQIAW0011764";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Redon";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-30";;"2010-11-30";"5";"400112.650000";"1974415.000000";"65";"400113";"1974415";"33121";;;"gironde@brgm.fr";"2010-11-30";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123065";"AQIAW0011765";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Font24";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-30";;"2010-11-30";"5";"411352.140000";"1972277.900000";"75";"411352";"1972278";"33129";;;"gironde@brgm.fr";"2010-11-30";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122534";"AQIAW0011766";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Cleyrac_1";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-30";;"2010-11-30";"5";"411557.000000";"1972089.500000";"70";"411557";"1972090";"33129";;;"gironde@brgm.fr";"2010-11-30";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122762";"AQIAW0011767";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Cleyrac_2";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-30";;"2010-11-30";"5";"411842.490000";"1971592.800000";"60";"411842";"1971593";"33129";;;"gironde@brgm.fr";"2010-11-30";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122763";"AQIAW0011768";;;"orifice naturel";"naturelle";"naturelle";"Confidentiel";"abandon";"confidentiel";"site archéologique";"DRAC";"orifice visible";"approché";"approche";"carte au 1/25000";"";"2010-11-30";;"2010-11-30";"";"";"";"";"";"";"33147";;;"gironde@brgm.fr";"2010-11-30";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122764";"AQIAW0011769";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Ermitage";"abandon";"public";;;"orifice visible";"centroide de commune";"centroide de commune";"carte au 1/25000";"0";"2010-11-30";;"2010-11-30";"5";"395731.700000";"1980988.500000";;"395732";"1980989";"33147";;;"gironde@brgm.fr";"2010-11-30";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122751";"AQIAW0011770";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Brigands";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-30";;"2010-11-30";"5";"395310.270000";"1981379.900000";"45";"395310";"1981380";"33147";;;"gironde@brgm.fr";"2010-11-30";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"3967";"AQIAW0011771";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Rousine";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-30";;"2010-11-30";"5";"404562.650000";"1969080.900000";"55";"404563";"1969081";"33149";;;"gironde@brgm.fr";"2010-11-30";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"3968";"AQIAW0011772";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Fonsalade";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-11-30";;"2010-11-30";"5";"416059.020000";"1979839.700000";"75";"416059";"1979840";"33153";;;"gironde@brgm.fr";"2010-11-30";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123053";"AQIAW0011775";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Eynesse_1";"abandon";"public";;;"orifice visible";"centroide de commune";"centroide de commune";"carte au 1/25000";"0";"2010-12-03";;"2010-12-06";"5";"427032.800000";"1982142.500000";;"427033";"1982143";"33160";;;"gironde@brgm.fr";"2010-12-06";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123054";"AQIAW0011776";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Eynesse_2";"abandon";"public";;;"orifice visible";"centroide de commune";"centroide de commune";"carte au 1/25000";"0";"2010-12-03";;"2010-12-06";"5";"427032.800000";"1982142.500000";;"427033";"1982143";"33160";;;"gironde@brgm.fr";"2010-12-06";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123055";"AQIAW0011777";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Eynesse_3";"abandon";"public";;;"orifice visible";"centroide de commune";"centroide de commune";"carte au 1/25000";"0";"2010-12-03";;"2010-12-06";"5";"427032.800000";"1982142.500000";;"427033";"1982143";"33160";;;"gironde@brgm.fr";"2010-12-06";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123056";"AQIAW0011778";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Eynesse_4";"abandon";"public";;;"orifice visible";"centroide de commune";"centroide de commune";"carte au 1/25000";"0";"2010-12-03";;"2010-12-06";"5";"427032.800000";"1982142.500000";;"427033";"1982143";"33160";;;"gironde@brgm.fr";"2010-12-06";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123057";"AQIAW0011779";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Ermite";"abandon";"public";;;"orifice visible";"centroide de commune";"centroide de commune";"carte au 1/25000";"0";"2010-12-03";;"2010-12-06";"5";"373939.500000";"1985358.100000";;"373940";"1985358";"33167";;;"gironde@brgm.fr";"2010-12-06";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123058";"AQIAW0011780";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Phoenix";"abandon";"public";;;"orifice visible";"centroide de commune";"centroide de commune";"carte au 1/25000";"0";"2010-12-03";;"2010-12-06";"5";"373939.500000";"1985358.100000";;"373940";"1985358";"33167";;;"gironde@brgm.fr";"2010-12-06";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123059";"AQIAW0011781";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Marmisson";"abandon";"public";;;"orifice visible";"centroide de commune";"centroide de commune";"carte au 1/25000";"0";"2010-12-03";;"2010-12-06";"5";"366513.500000";"2011185.100000";;"366514";"2011185";"33182";;;"gironde@brgm.fr";"2010-12-06";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123060";"AQIAW0011782";;;"orifice naturel";"naturelle";"naturelle";"Confidentiel";"abandon";"confidentiel";"site archéologique";"DRAC";"orifice visible";"centroide de commune";"centroide de commune";"carte au 1/25000";"";"2010-12-03";;"2010-12-06";"";"";"";"";"";"";"33209";;;"gironde@brgm.fr";"2010-12-06";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"123076";"AQIAW0011789";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Faleyras_1";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-12-07";;"2010-12-07";"5";"397817.470000";"1977227.900000";"54";"397817";"1977228";"33163";;;"gironde@brgm.fr";"2010-12-07";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"863";"AQIAW0011790";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Pellegries_entree";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-12-07";;"2010-12-07";"5";"396025.360000";"1976477.200000";"60";"396025";"1976477";"33163";;;"gironde@brgm.fr";"2010-12-07";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122166";"AQIAW0011792";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Saint_Germain_emergence";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-12-07";;"2010-12-07";"5";"397827.070000";"1975592.000000";"50";"397827";"1975592";"33163";;;"gironde@brgm.fr";"2010-12-07";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
"122211";"AQIAW0011794";;;"orifice naturel";"naturelle";"naturelle";"Grotte_Saint_Germain_perte";"abandon";"public";;;"orifice visible";"approché";"approche";"carte au 1/25000";"25";"2010-12-07";;"2010-12-07";"5";"397939.820000";"1975382.700000";"52";"397940";"1975383";"33163";;;"gironde@brgm.fr";"2010-12-07";"gironde@brgm.fr";;"2011-08-22";;"sbdbAdministrateur@brgm.fr";"2";;
